Date,Close/Last,Volume,Open,High,Low,newclose,newhigh,newopen
10/22/2015,$28.875,165722640,$28.5825,$28.875,$28.525,28.875, 28.875, 28.5825
10/21/2015,$28.44,169107520,$28.5,$28.895,$28.425,28.44, 28.895, 28.5
10/20/2015,$28.4425,195716800,$27.835,$28.5425,$27.705,28.4425, 28.5425, 27.835
10/19/2015,$27.9325,118895000,$27.7,$27.9375,$27.5275,27.9325, 27.9375, 27.7
10/16/2015,$27.76,155179720,$27.945,$28,$27.6325,27.76, 28, 27.945
10/15/2015,$27.965,150488800,$27.7325,$28.025,$27.6225,27.965, 28.025, 27.7325
10/14/2015,$27.5525,177736880,$27.8225,$27.88,$27.39,27.5525, 27.88, 27.8225
10/13/2015,$27.9475,131883160,$27.705,$28.1125,$27.67,27.9475, 28.1125, 27.705
10/12/2015,$27.9,121547320,$28.1825,$28.1875,$27.86,27.9, 28.1875, 28.1825
10/9/2015,$28.03,210882480,$27.5,$28.07,$27.3725,28.03, 28.07, 27.5
10/8/2015,$27.375,246989040,$27.5475,$27.5475,$27.0525,27.375, 27.5475, 27.5475
10/7/2015,$27.695,186871080,$27.935,$27.9425,$27.3525,27.695, 27.9425, 27.935
10/6/2015,$27.8275,194808800,$27.6575,$27.935,$27.4413,27.8275, 27.935, 27.6575
10/5/2015,$27.695,208132400,$27.47,$27.8424,$27.2675,27.695, 27.8424, 27.47
10/2/2015,$27.595,231099760,$27.0025,$27.7534,$26.8875,27.595, 27.7534, 27.0025
10/1/2015,$27.395,255397880,$27.2675,$27.405,$26.8275,27.395, 27.405, 27.2675
09/30/2015,$27.575,265203720,$27.5425,$27.885,$27.1825,27.575, 27.885, 27.5425
09/29/2015,$27.265,292921120,$28.2075,$28.3775,$26.965,27.265, 28.3775, 28.2075
09/28/2015,$28.11,207447960,$28.4625,$28.6425,$28.11,28.11, 28.6425, 28.4625
09/25/2015,$28.6775,224022200,$29.11,$29.1725,$28.505,28.6775, 29.1725, 29.11
09/24/2015,$28.75,200246320,$28.3125,$28.875,$28.0925,28.75, 28.875, 28.3125
09/23/2015,$28.58,142713440,$28.4075,$28.68,$28.325,28.58, 28.68, 28.4075
09/22/2015,$28.35,201112120,$28.345,$28.545,$28.13,28.35, 28.545, 28.345
09/21/2015,$28.8025,186376880,$28.4175,$28.8425,$28.415,28.8025, 28.8425, 28.4175
09/18/2015,$28.3625,295964000,$28.0525,$28.575,$27.9675,28.3625, 28.575, 28.0525
09/17/2015,$28.48,254849360,$28.915,$29.1225,$28.4288,28.48, 29.1225, 28.915
09/16/2015,$29.1025,148322880,$29.0625,$29.135,$28.86,29.1025, 29.135, 29.0625
09/15/2015,$29.07,172873400,$28.9825,$29.1325,$28.605,29.07, 29.1325, 28.9825
09/14/2015,$28.8275,233118280,$29.145,$29.2225,$28.715,28.8275, 29.2225, 29.145
9/11/2015,$28.5525,199175000,$27.9475,$28.5525,$27.94,28.5525, 28.5525, 27.9475
9/10/2015,$28.1425,251203080,$27.5675,$28.3206,$27.475,28.1425, 28.3206, 27.5675
9/9/2015,$27.5375,339031120,$28.44,$28.505,$27.4425,27.5375, 28.505, 28.44
9/8/2015,$28.0775,218029200,$27.9125,$28.14,$27.58,28.0775, 28.14, 27.9125
9/4/2015,$27.3175,199617840,$27.2425,$27.6125,$27.1275,27.3175, 27.6125, 27.2425
9/3/2015,$27.5925,212570360,$28.1225,$28.195,$27.51,27.5925, 28.195, 28.1225
9/2/2015,$28.085,246725000,$27.5575,$28.085,$27.2828,28.085, 28.085, 27.5575
9/1/2015,$26.93,306248680,$27.5375,$27.97,$26.84,26.93, 27.97, 27.5375
08/31/2015,$28.19,224446360,$28.0075,$28.6325,$28,28.19, 28.6325, 28.0075
08/28/2015,$28.3225,212303840,$28.0425,$28.3275,$27.885,28.3225, 28.3275, 28.0425
08/27/2015,$28.23,335300880,$28.0575,$28.31,$27.505,28.23, 28.31, 28.0575
08/26/2015,$27.4225,386127560,$26.7712,$27.4725,$26.2625,27.4225, 27.4725, 26.7712
08/25/2015,$25.935,410926800,$27.7775,$27.7775,$25.875,25.935, 27.7775, 27.7775
08/24/2015,$25.78,647530000,$23.7175,$27.2,$23,25.78, 27.2, 23.7175
08/21/2015,$26.44,508986400,$27.6075,$27.975,$26.4112,26.44, 27.975, 27.6075
08/20/2015,$28.1625,272707760,$28.52,$28.5875,$27.9075,28.1625, 28.5875, 28.52
08/19/2015,$28.7525,192317320,$29.025,$29.13,$28.67,28.7525, 29.13, 29.025
08/18/2015,$29.125,138102520,$29.1075,$29.36,$29.0025,29.125, 29.36, 29.1075
08/17/2015,$29.29,163309040,$29.01,$29.4125,$28.875,29.29, 29.4125, 29.01
08/14/2015,$28.99,171505480,$28.58,$29.0775,$28.5025,28.99, 29.0775, 28.58
08/13/2015,$28.7875,193630560,$29.01,$29.1,$28.635,28.7875, 29.1, 29.01
8/12/2015,$28.81,406373600,$28.1325,$28.855,$27.4075,28.81, 28.855, 28.1325
8/11/2015,$28.3725,387282680,$29.4525,$29.545,$28.3325,28.3725, 29.545, 29.4525
8/10/2015,$29.93,219404040,$29.1325,$29.9975,$29.1325,29.93, 29.9975, 29.1325
8/7/2015,$28.88,154440480,$28.645,$29.0625,$28.625,28.88, 29.0625, 28.645
8/6/2015,$28.7825,211315560,$28.9925,$29.125,$28.5287,28.7825, 29.125, 28.9925
8/5/2015,$28.85,396809600,$28.2375,$29.36,$28.025,28.85, 29.36, 28.2375
8/4/2015,$28.66,494407600,$29.355,$29.425,$28.3125,28.66, 29.425, 29.355
8/3/2015,$29.61,278559600,$30.375,$30.6425,$29.38,29.61, 30.6425, 30.375
07/31/2015,$30.325,171331560,$30.65,$30.6606,$30.2275,30.325, 30.6606, 30.65
07/30/2015,$30.5925,133603800,$30.58,$30.6425,$30.4275,30.5925, 30.6425, 30.58
07/29/2015,$30.7475,147648160,$30.7875,$30.875,$30.5675,30.7475, 30.875, 30.7875
07/28/2015,$30.845,134281520,$30.845,$30.9775,$30.6375,30.845, 30.9775, 30.845
07/27/2015,$30.6925,177486320,$30.7725,$30.9025,$30.53,30.6925, 30.9025, 30.7725
07/24/2015,$31.125,168361280,$31.33,$31.435,$30.975,31.125, 31.435, 31.33
07/23/2015,$31.29,203331800,$31.55,$31.7725,$31.265,31.29, 31.7725, 31.55
07/22/2015,$31.305,461153600,$30.4975,$31.375,$30.4975,31.305, 31.375, 30.4975
07/21/2015,$32.6875,292027120,$33.2125,$33.23,$32.58,32.6875, 33.23, 33.2125
07/20/2015,$33.0175,220819680,$32.7425,$33.2425,$32.675,33.0175, 33.2425, 32.7425
07/17/2015,$32.405,183881880,$32.27,$32.405,$32.0775,32.405, 32.405, 32.27
07/16/2015,$32.1275,143950520,$31.935,$32.1425,$31.8375,32.1275, 32.1425, 31.935
07/15/2015,$31.705,134239080,$31.43,$31.7875,$31.395,31.705, 31.7875, 31.43
07/14/2015,$31.4025,126783480,$31.51,$31.5925,$31.26,31.4025, 31.5925, 31.51
07/13/2015,$31.415,165462400,$31.2575,$31.4387,$31.08,31.415, 31.4387, 31.2575
7/10/2015,$30.82,245171200,$30.485,$30.9625,$30.3025,30.82, 30.9625, 30.485
7/9/2015,$30.0175,313166040,$30.9625,$31.015,$29.805,30.0175, 31.015, 30.9625
7/8/2015,$30.6425,242439320,$31.12,$31.16,$30.635,30.6425, 31.16, 31.12
7/7/2015,$31.4225,186948360,$31.4725,$31.5375,$30.9425,31.4225, 31.5375, 31.4725
7/6/2015,$31.5,111891800,$31.235,$31.5575,$31.2125,31.5, 31.5575, 31.235
7/2/2015,$31.61,108684720,$31.6075,$31.6725,$31.4425,31.61, 31.6725, 31.6075
7/1/2015,$31.65,120827560,$31.725,$31.735,$31.4975,31.65, 31.735, 31.725
06/30/2015,$31.3562,177304200,$31.3925,$31.53,$31.215,31.3562, 31.53, 31.3925
06/29/2015,$31.1325,196173640,$31.365,$31.6175,$31.12,31.1325, 31.6175, 31.365
06/26/2015,$31.6875,175945160,$31.9175,$31.9975,$31.6275,31.6875, 31.9975, 31.9175
06/25/2015,$31.875,127489560,$32.215,$32.3,$31.875,31.875, 32.3, 32.215
06/24/2015,$32.0275,220310080,$31.8025,$32.45,$31.78,32.0275, 32.45, 31.8025
06/23/2015,$31.7575,120768560,$31.87,$31.9025,$31.7198,31.7575, 31.9025, 31.87
06/22/2015,$31.9025,135904720,$31.8725,$32.015,$31.77,31.9025, 32.015, 31.8725
06/19/2015,$31.65,217446120,$31.9275,$31.955,$31.6,31.65, 31.955, 31.9275
06/18/2015,$31.97,141455960,$31.8075,$32.0775,$31.805,31.97, 32.0775, 31.8075
06/17/2015,$31.825,131435600,$31.93,$31.97,$31.685,31.825, 31.97, 31.93
06/16/2015,$31.9,125774600,$31.7575,$31.9625,$31.5925,31.9, 31.9625, 31.7575
06/15/2015,$31.73,175587840,$31.525,$31.81,$31.4275,31.73, 31.81, 31.525
6/12/2015,$31.7925,147305040,$32.0463,$32.0825,$31.7775,31.7925, 32.0825, 32.0463
6/11/2015,$32.1475,141378080,$32.295,$32.545,$32.1187,32.1475, 32.545, 32.295
6/10/2015,$32.22,156116760,$31.98,$32.335,$31.9625,32.22, 32.335, 31.98
6/9/2015,$31.855,224011360,$31.675,$32.02,$31.405,31.855, 32.02, 31.675
6/8/2015,$31.95,210439600,$32.225,$32.3025,$31.7075,31.95, 32.3025, 32.225
6/5/2015,$32.1625,142311040,$32.375,$32.4225,$32.09,32.1625, 32.4225, 32.375
6/4/2015,$32.34,153343920,$32.395,$32.645,$32.2275,32.34, 32.645, 32.395
6/3/2015,$32.53,123759240,$32.665,$32.735,$32.475,32.53, 32.735, 32.665
6/2/2015,$32.49,134383920,$32.465,$32.6638,$32.33,32.49, 32.6638, 32.465
6/1/2015,$32.6337,128064080,$32.8,$32.8475,$32.5125,32.6337, 32.8475, 32.8
05/29/2015,$32.57,201896680,$32.8075,$32.8625,$32.475,32.57, 32.8625, 32.8075
05/28/2015,$32.945,122715360,$32.965,$32.9875,$32.775,32.945, 32.9875, 32.965
05/27/2015,$33.0112,183084480,$32.585,$33.065,$32.5125,33.0112, 33.065, 32.585
05/26/2015,$32.405,282178680,$33.15,$33.2275,$32.28,32.405, 33.2275, 33.15
05/22/2015,$33.135,181877360,$32.9,$33.2425,$32.85,33.135, 33.2425, 32.9
05/21/2015,$32.8475,158359120,$32.5175,$32.9075,$32.4575,32.8475, 32.9075, 32.5175
05/20/2015,$32.515,145044680,$32.5,$32.745,$32.335,32.515, 32.745, 32.5
05/19/2015,$32.5175,177581760,$32.6725,$32.72,$32.41,32.5175, 32.72, 32.6725
05/18/2015,$32.5475,202892960,$32.095,$32.68,$32.09,32.5475, 32.68, 32.095
05/15/2015,$32.1925,152513880,$32.2675,$32.3725,$32.0525,32.1925, 32.3725, 32.2675
05/14/2015,$32.2375,180495680,$31.8525,$32.2375,$31.79,32.2375, 32.2375, 31.8525
05/13/2015,$31.5025,138446400,$31.5375,$31.7975,$31.4675,31.5025, 31.7975, 31.5375
5/12/2015,$31.4662,192293800,$31.4,$31.72,$31.205,31.4662, 31.72, 31.4
5/11/2015,$31.58,167682960,$31.8475,$31.89,$31.4063,31.58, 31.89, 31.8475
5/8/2015,$31.905,221895280,$31.67,$31.905,$31.5275,31.905, 31.905, 31.67
5/7/2015,$31.315,170615680,$31.1925,$31.52,$31.005,31.315, 31.52, 31.1925
5/6/2015,$31.2525,288149480,$31.64,$31.6875,$30.84,31.2525, 31.6875, 31.64
5/5/2015,$31.45,196511080,$32.0375,$32.1125,$31.445,31.45, 32.1125, 32.0375
5/4/2015,$32.175,203620080,$32.375,$32.6425,$32.065,32.175, 32.6425, 32.375
5/1/2015,$32.2375,229396000,$31.525,$32.5325,$31.325,32.2375, 32.5325, 31.525
04/30/2015,$31.2875,331699920,$31.875,$31.97,$31.145,31.2875, 31.97, 31.875
04/29/2015,$32.16,252252960,$32.54,$32.8975,$32.075,32.16, 32.8975, 32.54
04/28/2015,$32.64,474774800,$33.6138,$33.635,$32.3925,32.64, 33.635, 33.6138
04/27/2015,$33.1625,380337040,$33.0775,$33.2825,$32.7875,33.1625, 33.2825, 33.0775
04/24/2015,$32.57,176838840,$32.6225,$32.6575,$32.3075,32.57, 32.6575, 32.6225
04/23/2015,$32.4175,182386760,$32.075,$32.605,$32.035,32.4175, 32.605, 32.075
04/22/2015,$32.155,150301680,$31.7475,$32.2175,$31.58,32.155, 32.2175, 31.7475
04/21/2015,$31.7275,129365520,$32.025,$32.05,$31.6675,31.7275, 32.05, 32.025
04/20/2015,$31.9,187900440,$31.3925,$32.03,$31.2925,31.9, 32.03, 31.3925
04/17/2015,$31.1875,205925240,$31.3875,$31.535,$31.115,31.1875, 31.535, 31.3875
04/16/2015,$31.5425,112080960,$31.57,$31.775,$31.5275,31.5425, 31.775, 31.57
04/15/2015,$31.695,115689680,$31.6025,$31.7825,$31.5025,31.695, 31.7825, 31.6025
04/14/2015,$31.575,101673120,$31.75,$31.8225,$31.4775,31.575, 31.8225, 31.75
04/13/2015,$31.7125,144994480,$32.0925,$32.1425,$31.6525,31.7125, 32.1425, 32.0925
4/10/2015,$31.775,160503040,$31.4875,$31.8025,$31.315,31.775, 31.8025, 31.4875
4/9/2015,$31.64,128977440,$31.4625,$31.645,$31.165,31.64, 31.645, 31.4625
4/8/2015,$31.4,149088360,$31.4625,$31.6,$31.2425,31.4, 31.6, 31.4625
4/7/2015,$31.5025,139579240,$31.91,$32.0305,$31.495,31.5025, 32.0305, 31.91
4/6/2015,$31.8375,147669960,$31.1175,$31.8775,$31.0825,31.8375, 31.8775, 31.1175
4/2/2015,$31.33,128685640,$31.2575,$31.39,$31.0475,31.33, 31.39, 31.2575
4/1/2015,$31.0625,161852560,$31.205,$31.28,$30.775,31.0625, 31.28, 31.205
03/31/2015,$31.1075,168077680,$31.5225,$31.6225,$31.0888,31.1075, 31.6225, 31.5225
03/30/2015,$31.5925,187899920,$31.0125,$31.6,$31,31.5925, 31.6, 31.0125
03/27/2015,$30.8125,157886880,$31.1425,$31.175,$30.7275,30.8125, 31.175, 31.1425
03/26/2015,$31.06,189638440,$30.69,$31.22,$30.65,31.06, 31.22, 30.69
03/25/2015,$30.845,206022400,$31.635,$31.705,$30.845,30.845, 31.705, 31.635
03/24/2015,$31.6725,130988800,$31.8075,$32.01,$31.64,31.6725, 32.01, 31.8075
03/23/2015,$31.8025,150390400,$31.78,$31.9625,$31.63,31.8025, 31.9625, 31.78
03/20/2015,$31.475,274064720,$32.0625,$32.1,$31.29,31.475, 32.1, 32.0625
03/19/2015,$31.8738,182698080,$32.1875,$32.3113,$31.85,31.8738, 32.3113, 32.1875
03/18/2015,$32.1175,260472680,$31.75,$32.29,$31.5925,32.1175, 32.29, 31.75
03/17/2015,$31.76,203564920,$31.475,$31.83,$31.4125,31.76, 31.83, 31.475
03/16/2015,$31.2375,143265200,$30.97,$31.2375,$30.7175,31.2375, 31.2375, 30.97
03/13/2015,$30.8975,206978680,$31.1,$31.3488,$30.645,30.8975, 31.3488, 31.1
3/12/2015,$31.1125,192933080,$30.5775,$31.225,$30.4075,31.1125, 31.225, 30.5775
3/11/2015,$30.56,275250760,$31.1875,$31.1925,$30.5275,30.56, 31.1925, 31.1875
3/10/2015,$31.1275,274881440,$31.6025,$31.805,$30.95,31.1275, 31.805, 31.6025
3/9/2015,$31.785,353640960,$31.99,$32.3925,$31.265,31.785, 32.3925, 31.99
3/6/2015,$31.65,290798720,$32.1,$32.3425,$31.565,31.65, 32.3425, 32.1
3/5/2015,$31.6025,225565120,$32.145,$32.1875,$31.44,31.6025, 32.1875, 32.145
3/4/2015,$32.135,126353920,$32.275,$32.39,$32.08,32.135, 32.39, 32.275
3/3/2015,$32.34,150999600,$32.24,$32.38,$32.0225,32.34, 32.38, 32.24
3/2/2015,$32.2725,192170720,$32.3125,$32.57,$32.075,32.2725, 32.57, 32.3125
02/27/2015,$32.115,247725400,$32.5,$32.6425,$32.06,32.115, 32.6425, 32.5
02/26/2015,$32.6037,364687320,$32.1962,$32.7175,$31.6525,32.6037, 32.7175, 32.1962
02/25/2015,$32.1975,298220480,$32.89,$32.9,$32.0375,32.1975, 32.9, 32.89
02/24/2015,$33.0425,276437640,$33.235,$33.4,$32.7925,33.0425, 33.4, 33.235
02/23/2015,$33.25,292357000,$32.505,$33.25,$32.415,33.25, 33.25, 32.505
02/20/2015,$32.3738,195513640,$32.155,$32.375,$32.0125,32.3738, 32.375, 32.155
02/19/2015,$32.1125,149181840,$32.12,$32.2575,$32.0825,32.1125, 32.2575, 32.12
02/18/2015,$32.1788,178783920,$31.9063,$32.195,$31.8625,32.1788, 32.195, 31.9063
02/17/2015,$31.9575,252056440,$31.8725,$32.22,$31.73,31.9575, 32.22, 31.8725
02/13/2015,$31.77,215822600,$31.82,$31.82,$31.4125,31.77, 31.82, 31.82
2/12/2015,$31.615,297498520,$31.515,$31.87,$31.3925,31.615, 31.87, 31.515
2/11/2015,$31.22,293112080,$30.6925,$31.23,$30.625,31.22, 31.23, 30.6925
2/10/2015,$30.505,247381560,$30.0425,$30.5375,$30.04,30.505, 30.5375, 30.0425
2/9/2015,$29.93,151603120,$29.6375,$29.96,$29.6075,29.93, 29.96, 29.6375
2/6/2015,$29.7325,174534640,$30.005,$30.0625,$29.6125,29.7325, 30.0625, 30.005
2/5/2015,$29.985,168788440,$30.005,$30.0575,$29.8125,29.985, 30.0575, 30.005
2/4/2015,$29.89,279900720,$29.625,$30.1275,$29.5772,29.89, 30.1275, 29.625
2/3/2015,$29.6625,207368320,$29.625,$29.7725,$29.4025,29.6625, 29.7725, 29.625
2/2/2015,$29.6575,250169760,$29.5125,$29.7925,$29.02,29.6575, 29.7925, 29.5125
01/30/2015,$29.29,334587200,$29.6,$30,$29.2125,29.29, 30, 29.6
01/29/2015,$29.725,336528520,$29.08,$29.7975,$28.89,29.725, 29.7975, 29.08
01/28/2015,$28.8275,584737200,$29.4063,$29.53,$28.8275,28.8275, 29.53, 29.4063
01/27/2015,$27.285,369306560,$28.105,$28.12,$27.2575,27.285, 28.12, 28.105
01/26/2015,$28.275,221829680,$28.435,$28.5907,$28.2,28.275, 28.5907, 28.435
01/23/2015,$28.245,185680080,$28.075,$28.4375,$27.8825,28.245, 28.4375, 28.075
01/22/2015,$28.1,214869760,$27.565,$28.1175,$27.43,28.1, 28.1175, 27.565
01/21/2015,$27.3875,193931440,$27.2375,$27.765,$27.0675,27.3875, 27.765, 27.2375
01/20/2015,$27.18,198969280,$26.96,$27.2417,$26.625,27.18, 27.2417, 26.96
01/16/2015,$26.4975,313813320,$26.7575,$26.895,$26.3,26.4975, 26.895, 26.7575
01/15/2015,$26.705,239233880,$27.5,$27.515,$26.665,26.705, 27.515, 27.5
01/14/2015,$27.45,194912760,$27.26,$27.6225,$27.125,27.45, 27.6225, 27.26
01/13/2015,$27.555,267879920,$27.8575,$28.2,$27.2275,27.555, 28.2, 27.8575
1/12/2015,$27.3125,198284680,$28.15,$28.1575,$27.2,27.3125, 28.1575, 28.15
1/9/2015,$28.0025,214582920,$28.1675,$28.3125,$27.5525,28.0025, 28.3125, 28.1675
1/8/2015,$27.9725,236675040,$27.3075,$28.0375,$27.175,27.9725, 28.0375, 27.3075
1/7/2015,$26.9375,159933400,$26.8,$27.05,$26.6737,26.9375, 27.05, 26.8
1/6/2015,$26.565,262729000,$26.635,$26.8575,$26.1575,26.565, 26.8575, 26.635
1/5/2015,$26.5625,256843520,$27.0725,$27.1625,$26.3525,26.5625, 27.1625, 27.0725
1/2/2015,$27.3325,212575080,$27.8475,$27.86,$26.8375,27.3325, 27.86, 27.8475
12/31/2014,$27.595,165219120,$28.205,$28.2825,$27.5525,27.595, 28.2825, 28.205
12/30/2014,$28.13,119194640,$28.41,$28.48,$28.0275,28.13, 28.48, 28.41
12/29/2014,$28.4775,110133720,$28.4475,$28.6925,$28.425,28.4775, 28.6925, 28.4475
12/26/2014,$28.4975,134724800,$28.025,$28.63,$28.0025,28.4975, 28.63, 28.025
12/24/2014,$28.0025,57918440,$28.145,$28.1775,$28.0025,28.0025, 28.1775, 28.145
12/23/2014,$28.135,103964120,$28.3075,$28.3325,$28.115,28.135, 28.3325, 28.3075
12/22/2014,$28.235,180388240,$28.04,$28.3725,$27.9925,28.235, 28.3725, 28.04
12/19/2014,$27.945,346383320,$28.065,$28.31,$27.915,27.945, 28.31, 28.065
12/18/2014,$28.1625,235142360,$27.9675,$28.1625,$27.665,28.1625, 28.1625, 27.9675
12/17/2014,$27.3525,213063720,$26.78,$27.46,$26.705,27.3525, 27.46, 26.78
12/16/2014,$26.6863,242607160,$26.5925,$27.54,$26.565,26.6863, 27.54, 26.5925
12/15/2014,$27.0562,268333040,$27.675,$27.9,$26.5875,27.0562, 27.9, 27.675
12/12/2014,$27.4325,223495280,$27.615,$27.9675,$27.395,27.4325, 27.9675, 27.615
12/11/2014,$27.905,165618760,$28.065,$28.45,$27.835,27.905, 28.45, 28.065
12/10/2014,$27.9875,177901440,$28.6025,$28.7125,$27.885,27.9875, 28.7125, 28.6025
12/9/2014,$28.53,240448960,$27.5475,$28.575,$27.3375,28.53, 28.575, 27.5475
12/8/2014,$28.1,229780120,$28.525,$28.662,$27.905,28.1, 28.662, 28.525
12/5/2014,$28.75,152923880,$28.9975,$29.02,$28.66,28.75, 29.02, 28.9975
12/4/2014,$28.8725,168272080,$28.9425,$29.3,$28.8225,28.8725, 29.3, 28.9425
12/3/2014,$28.9825,171824800,$28.9375,$29.0875,$28.7775,28.9825, 29.0875, 28.9375
12/2/2014,$28.6575,236821280,$28.375,$28.9375,$28.1875,28.6575, 28.9375, 28.375
12/1/2014,$28.7675,334631120,$29.7025,$29.8125,$27.8175,28.7675, 29.8125, 29.7025
11/28/2014,$29.7325,99257600,$29.8175,$29.85,$29.5125,29.7325, 29.85, 29.8175
11/26/2014,$29.75,163027800,$29.485,$29.775,$29.4575,29.75, 29.775, 29.485
11/25/2014,$29.4,274879720,$29.7675,$29.9375,$29.3625,29.4, 29.9375, 29.7675
11/24/2014,$29.6563,187469360,$29.2125,$29.6925,$29.155,29.6563, 29.6925, 29.2125
11/21/2014,$29.1175,227037280,$29.3775,$29.3925,$29.0075,29.1175, 29.3925, 29.3775
11/20/2014,$29.0775,172594600,$28.7275,$29.215,$28.7125,29.0775, 29.215, 28.7275
11/19/2014,$28.6675,167262200,$28.86,$28.935,$28.45,28.6675, 28.935, 28.86
11/18/2014,$28.8675,176653000,$28.485,$28.9225,$28.4725,28.8675, 28.9225, 28.485
11/17/2014,$28.4975,186750840,$28.5675,$29.32,$28.325,28.4975, 29.32, 28.5675
11/14/2014,$28.545,175156240,$28.2875,$28.5475,$28.2625,28.545, 28.5475, 28.2875
11/13/2014,$28.205,237672720,$27.95,$28.3625,$27.9,28.205, 28.3625, 27.95
11/12/2014,$27.8125,185490520,$27.345,$27.8575,$27.3425,27.8125, 27.8575, 27.345
11/11/2014,$27.425,109321640,$27.175,$27.4375,$27.1,27.425, 27.4375, 27.175
11/10/2014,$27.2075,108264240,$27.255,$27.3325,$27.1675,27.2075, 27.3325, 27.255
11/7/2014,$27.2525,134621120,$27.1875,$27.33,$27.1375,27.2525, 27.33, 27.1875
11/6/2014,$27.175,138934960,$27.15,$27.1975,$26.95,27.175, 27.1975, 27.15
11/5/2014,$27.215,149462120,$27.275,$27.325,$27.0313,27.215, 27.325, 27.275
11/4/2014,$27.15,165694640,$27.34,$27.3725,$26.93,27.15, 27.3725, 27.34
11/3/2014,$27.35,208617960,$27.055,$27.575,$27.0025,27.35, 27.575, 27.055
10/31/2014,$27,178203160,$27.0025,$27.01,$26.8025,27, 27.01, 27.0025
10/30/2014,$26.745,162288000,$26.7398,$26.8375,$26.475,26.745, 26.8375, 26.7398
10/29/2014,$26.835,210182320,$26.6625,$26.8425,$26.59,26.835, 26.8425, 26.6625
10/28/2014,$26.685,190756280,$26.35,$26.685,$26.3375,26.685, 26.685, 26.35
10/27/2014,$26.2775,136344480,$26.2125,$26.37,$26.175,26.2775, 26.37, 26.2125
10/24/2014,$26.305,187751520,$26.295,$26.3725,$26.1325,26.305, 26.3725, 26.295
10/23/2014,$26.2075,283040600,$26.02,$26.2628,$25.9075,26.2075, 26.2628, 26.02
10/22/2014,$25.7475,272560040,$25.71,$26.0275,$25.65,25.7475, 26.0275, 25.71
10/21/2014,$25.6175,375146720,$25.755,$25.755,$25.3175,25.6175, 25.755, 25.755
10/20/2014,$24.94,302820160,$24.5787,$24.99,$24.555,24.94, 24.99, 24.5787
10/17/2014,$24.4175,270895640,$24.375,$24.75,$24.2025,24.4175, 24.75, 24.375
10/16/2014,$24.065,288071320,$23.8875,$24.43,$23.8525,24.065, 24.43, 23.8875
10/15/2014,$24.385,399771160,$24.4925,$24.7875,$23.795,24.385, 24.7875, 24.4925
10/14/2014,$24.6875,253148680,$25.0975,$25.13,$24.6425,24.6875, 25.13, 25.0975
10/13/2014,$24.9525,213748240,$25.3325,$25.445,$24.9525,24.9525, 25.445, 25.3325
10/10/2014,$25.1825,264999080,$25.1725,$25.5075,$25.075,25.1825, 25.5075, 25.1725
10/9/2014,$25.255,309133320,$25.385,$25.595,$25.1525,25.255, 25.595, 25.385
10/8/2014,$25.2,229319280,$24.69,$25.2775,$24.5775,25.2, 25.2775, 24.69
10/7/2014,$24.6875,168012800,$24.8575,$25.03,$24.6825,24.6875, 25.03, 24.8575
10/6/2014,$24.905,147122480,$24.9875,$25.1625,$24.855,24.905, 25.1625, 24.9875
10/3/2014,$24.905,173678320,$24.86,$25.0525,$24.76,24.905, 25.0525, 24.86
10/2/2014,$24.975,190788600,$24.8175,$25.055,$24.51,24.975, 25.055, 24.8175
10/1/2014,$24.795,205601040,$25.1475,$25.1725,$24.675,24.795, 25.1725, 25.1475
09/30/2014,$25.1875,220479920,$25.2025,$25.385,$25.1325,25.1875, 25.385, 25.2025
09/29/2014,$25.0275,197053040,$24.6625,$25.1088,$24.6575,25.0275, 25.1088, 24.6625
09/26/2014,$25.1875,249107080,$24.6325,$25.1875,$24.6,25.1875, 25.1875, 24.6325
09/25/2014,$24.4675,398757200,$25.1275,$25.1775,$24.43,24.4675, 25.1775, 25.1275
09/24/2014,$25.4375,239897040,$25.54,$25.7125,$25.3,25.4375, 25.7125, 25.54
09/23/2014,$25.66,253023440,$25.15,$25.735,$25.135,25.66, 25.735, 25.15
09/22/2014,$25.265,209686640,$25.45,$25.535,$25.145,25.265, 25.535, 25.45
09/19/2014,$25.24,282989720,$25.5725,$25.5875,$25.22,25.24, 25.5875, 25.5725
09/18/2014,$25.4475,147884680,$25.4825,$25.5875,$25.39,25.4475, 25.5875, 25.4825
09/17/2014,$25.395,243132360,$25.3175,$25.45,$25.1481,25.395, 25.45, 25.3175
09/16/2014,$25.215,267017480,$24.95,$25.315,$24.7225,25.215, 25.315, 24.95
09/15/2014,$25.4075,244678680,$25.7025,$25.7625,$25.36,25.4075, 25.7625, 25.7025
9/12/2014,$25.415,251304160,$25.3025,$25.5475,$25.27,25.415, 25.5475, 25.3025
9/11/2014,$25.3575,248308920,$25.1025,$25.36,$24.905,25.3575, 25.36, 25.1025
9/10/2014,$25.25,401410000,$24.5025,$25.2775,$24.44,25.25, 25.2775, 24.5025
9/9/2014,$24.4975,757678000,$24.77,$25.77,$24.035,24.4975, 25.77, 24.77
9/8/2014,$24.59,184706280,$24.825,$24.8275,$24.5125,24.59, 24.8275, 24.825
9/5/2014,$24.7425,233120120,$24.7,$24.8475,$24.5775,24.7425, 24.8475, 24.7
9/4/2014,$24.53,342150840,$24.7125,$25.0225,$24.4475,24.53, 25.0225, 24.7125
9/3/2014,$24.735,500001600,$25.775,$25.8,$24.645,24.735, 25.8, 25.775
